Temperature,RH,WS,WD,AP,year,month,day,hour,day_of_year,target_temperature
-12.86,78.47,4.29,146.22,999.07,2013,4,13,18,103,-13.26
-13.26,75.58,4.18,156.67,999.85,2013,4,13,19,103,-13.74
-13.74,81.45,4.33,145.54,1000.63,2013,4,13,20,103,-14.25
-14.25,79.23,3.8,158.86,1001.77,2013,4,13,22,103,-14.51
-14.51,63.97,6.24,175.17,1002.0,2013,4,13,23,103,-14.62
-14.62,60.16,8.02,172.61,1002.87,2013,4,14,0,104,-15.11
-15.11,58.56,8.11,173.37,1003.48,2013,4,14,1,104,-14.92
-14.92,55.78,5.79,177.01,1004.33,2013,4,14,2,104,-15.08
-15.08,58.3,5.75,179.64,1005.0,2013,4,14,3,104,-14.88
-14.88,56.87,4.61,180.07,1005.78,2013,4,14,5,104,-15.47
-15.47,53.04,5.9,176.42,1006.02,2013,4,14,6,104,-16.33
-16.33,55.16,5.9,180.81,1006.8,2013,4,14,7,104,-16.6
-16.6,56.34,6.3,178.17,1007.0,2013,4,14,8,104,-16.59
-16.59,54.91,6.1,178.07,1007.2,2013,4,14,9,104,-17.19
-17.19,53.54,3.13,165.56,1008.1,2013,4,14,10,104,-17.87
-17.87,56.4,4.78,156.63,1009.0,2013,4,14,11,104,-17.84
-17.84,52.28,5.91,168.82,1009.0,2013,4,14,13,104,-18.18
-18.18,49.96,5.52,173.53,1009.8,2013,4,14,14,104,-18.47
-18.47,49.9,6.17,175.93,1010.0,2013,4,14,15,104,-19.08
-19.08,54.25,5.98,175.65,1010.0,2013,4,14,16,104,-19.25
-19.25,52.41,5.18,170.24,1010.6,2013,4,14,17,104,-20.04
-20.04,56.36,4.84,154.34,1010.47,2013,4,14,18,104,-19.89
-19.89,53.18,6.37,170.06,1010.67,2013,4,14,19,104,-19.86
-19.86,54.03,6.8,162.73,1010.92,2013,4,14,21,104,-20.18
-20.18,56.95,8.07,165.68,1010.95,2013,4,14,22,104,-20.09
-20.09,56.82,8.38,170.31,1010.0,2013,4,14,23,104,-20.52
-20.52,56.72,8.65,171.19,1010.0,2013,4,15,0,105,-20.24
-20.24,52.12,8.02,172.44,1010.0,2013,4,15,1,105,-20.74
-20.74,52.91,7.39,175.71,1010.0,2013,4,15,2,105,-20.65
-20.65,50.2,6.12,171.86,1010.0,2013,4,15,4,105,-20.96
-20.96,50.3,6.5,175.85,1009.38,2013,4,15,5,105,-21.16
-21.16,49.44,3.33,171.96,1009.0,2013,4,15,6,105,-21.43
-21.43,52.05,4.06,178.52,1009.0,2013,4,15,7,105,-21.37
-21.37,49.76,4.5,190.11,1008.75,2013,4,15,8,105,-21.44
-21.44,49.71,4.6,188.96,1008.0,2013,4,15,9,105,-21.59
-21.59,51.59,4.17,189.1,1007.48,2013,4,15,10,105,-21.48
-21.48,52.19,6.27,179.58,1006.93,2013,4,15,12,105,-21.73
-21.73,52.77,6.5,182.18,1006.07,2013,4,15,13,105,-21.12
-21.12,50.0,6.05,175.12,1005.42,2013,4,15,14,105,-21.04
-21.04,50.5,7.49,178.01,1005.0,2013,4,15,15,105,-21.0
-21.0,50.86,7.71,179.13,1004.35,2013,4,15,16,105,-20.98
-20.98,51.65,7.74,174.03,1004.0,2013,4,15,17,105,-20.82
-20.82,50.45,5.7,175.36,1003.25,2013,4,15,18,105,-21.08
-21.08,51.91,4.82,157.5,1002.93,2013,4,15,20,105,-21.39
-21.39,53.35,3.73,164.58,1002.0,2013,4,15,21,105,-20.51
-20.51,52.29,6.82,173.67,1001.55,2013,4,15,22,105,-20.63
-20.63,51.2,5.97,179.93,1001.0,2013,4,15,23,105,-20.36
-20.36,50.01,5.9,178.63,1000.87,2013,4,16,0,106,-20.64
-20.64,51.43,2.41,171.57,1000.03,2013,4,16,1,106,-20.94
-20.94,54.04,3.52,197.2,1000.0,2013,4,16,3,106,-20.83
-20.83,52.18,3.06,183.28,999.37,2013,4,16,4,106,-20.97
-20.97,52.09,3.0,193.2,999.0,2013,4,16,5,106,-21.01
-21.01,51.16,3.06,198.45,998.38,2013,4,16,6,106,-20.9
-20.9,52.1,2.14,196.06,998.0,2013,4,16,7,106,-20.93
-20.93,53.96,2.38,207.61,997.88,2013,4,16,8,106,-20.99
-20.99,53.52,0.78,217.3,997.52,2013,4,16,9,106,-20.99
-20.99,52.16,1.31,185.19,997.0,2013,4,16,11,106,-20.66
-20.66,51.88,2.7,164.71,997.0,2013,4,16,12,106,-20.07
-20.07,51.54,4.36,163.88,997.0,2013,4,16,13,106,-19.49
-19.49,50.71,6.3,172.85,997.0,2013,4,16,14,106,-19.4
-19.4,48.63,5.31,171.68,997.82,2013,4,16,15,106,-19.57
-19.57,47.97,5.62,173.37,998.33,2013,4,16,16,106,-19.81
-19.81,50.57,6.19,177.97,999.0,2013,4,16,17,106,-19.63
-19.63,49.16,7.3,175.3,999.0,2013,4,16,19,106,-19.33
-19.33,48.28,6.44,173.82,999.0,2013,4,16,20,106,-19.14
-19.14,44.94,5.22,169.97,999.82,2013,4,16,21,106,-19.51
-19.51,48.21,5.16,162.38,1000.42,2013,4,16,22,106,-19.25
-19.25,47.01,5.52,169.5,1001.0,2013,4,16,23,106,-19.15
-19.15,46.63,6.09,168.55,1001.9,2013,4,17,0,107,-19.44
-19.44,46.74,4.51,161.47,1002.28,2013,4,17,2,107,-19.3
-19.3,45.89,3.39,172.11,1003.0,2013,4,17,3,107,-18.78
-18.78,43.89,4.27,169.15,1003.18,2013,4,17,4,107,-18.87
-18.87,44.73,4.13,177.08,1004.0,2013,4,17,5,107,-19.41
-19.41,47.92,3.48,191.97,1004.0,2013,4,17,6,107,-19.26
-19.26,46.94,3.4,190.16,1004.73,2013,4,17,7,107,-18.41
-18.41,44.16,3.07,175.75,1005.52,2013,4,17,8,107,-18.7
-18.7,46.55,3.78,189.05,1006.0,2013,4,17,10,107,-18.38
-18.38,46.44,4.71,187.18,1006.0,2013,4,17,11,107,-17.74
-17.74,43.88,3.32,186.93,1006.47,2013,4,17,12,107,-17.5
-17.5,44.29,2.68,183.6,1007.0,2013,4,17,13,107,-17.04
-17.04,42.57,1.86,188.12,1007.0,2013,4,17,14,107,-17.14
-17.14,46.97,1.63,170.83,1007.0,2013,4,17,15,107,-16.68
-16.68,46.94,1.62,174.05,1007.77,2013,4,17,16,107,-16.45
-16.45,46.84,1.45,212.64,1008.0,2013,4,17,18,107,-16.63
-16.63,48.4,0.68,179.55,1008.0,2013,4,17,19,107,-16.09
-16.09,48.07,0.83,190.17,1008.0,2013,4,17,20,107,-15.66
-15.66,48.89,1.21,176.35,1008.82,2013,4,17,21,107,-15.2
-15.2,49.45,0.98,175.63,1008.5,2013,4,17,22,107,-14.83
-14.83,48.87,1.71,170.73,1009.0,2013,4,17,23,107,-14.22
-14.22,48.2,5.82,168.72,1009.0,2013,4,18,1,108,-14.54
-14.54,48.78,5.76,175.32,1009.0,2013,4,18,2,108,-14.35
-14.35,49.54,6.6,174.74,1009.0,2013,4,18,3,108,-13.94
-13.94,51.46,8.19,175.65,1009.0,2013,4,18,4,108,-13.46
-13.46,54.56,8.71,174.97,1009.0,2013,4,18,5,108,-13.29
-13.29,54.91,9.11,172.77,1009.0,2013,4,18,6,108,-12.89
-12.89,53.03,8.9,172.9,1008.65,2013,4,18,7,108,-12.21
-12.21,50.67,7.86,166.97,1008.0,2013,4,18,9,108,-11.81
-11.81,48.71,7.28,168.42,1008.0,2013,4,18,10,108,-11.45
-11.45,48.54,6.7,166.69,1008.0,2013,4,18,11,108,-11.02
-11.02,48.26,6.97,169.6,1007.78,2013,4,18,12,108,-10.53
-10.53,48.34,7.42,171.48,1007.0,2013,4,18,13,108,-10.15
-10.15,53.48,7.6,170.24,1007.0,2013,4,18,14,108,-10.42
-10.42,66.65,5.83,158.34,1007.0,2013,4,18,15,108,-11.05
-11.05,77.55,2.35,161.74,1006.88,2013,4,18,17,108,-10.32
-10.32,78.05,3.77,159.91,1005.77,2013,4,18,18,108,-9.84
-9.84,73.63,6.86,157.53,1005.0,2013,4,18,19,108,-9.91
-9.91,75.87,6.49,158.13,1004.75,2013,4,18,20,108,-9.99
-9.99,81.99,5.72,158.3,1004.0,2013,4,18,21,108,-9.51
-9.51,72.42,7.05,156.77,1003.4,2013,4,18,22,108,-9.58
-9.58,73.11,6.28,161.41,1002.78,2013,4,19,0,109,-9.42
-9.42,72.03,5.0,159.68,1001.88,2013,4,19,1,109,-9.51
-9.51,75.41,3.38,165.04,1001.0,2013,4,19,2,109,-10.01
-10.01,81.86,1.58,192.56,1000.6,2013,4,19,3,109,-9.86
-9.86,80.14,1.39,224.36,999.68,2013,4,19,4,109,-9.69
-9.69,78.02,2.23,193.85,998.88,2013,4,19,5,109,-8.99
-8.99,75.68,4.58,170.19,998.0,2013,4,19,6,109,-8.79
-8.79,78.47,6.54,166.01,997.08,2013,4,19,8,109,-8.77
-8.77,81.73,6.74,161.16,996.33,2013,4,19,9,109,-8.66
-8.66,79.81,6.35,160.0,995.45,2013,4,19,10,109,-8.78
-8.78,84.66,5.88,166.01,994.5,2013,4,19,11,109,-8.63
-8.63,83.77,6.18,170.25,993.63,2013,4,19,12,109,-8.57
-8.57,85.17,6.31,169.85,993.0,2013,4,19,13,109,-8.48
-8.48,88.01,5.93,165.9,992.83,2013,4,19,14,109,-8.57
-8.57,88.47,3.85,163.41,992.0,2013,4,19,16,109,-8.64
-8.64,89.22,3.5,176.46,992.0,2013,4,19,17,109,-8.67
-8.67,88.2,3.78,174.33,992.0,2013,4,19,18,109,-8.7
-8.7,86.9,3.9,175.22,991.12,2013,4,19,19,109,-8.93
-8.93,86.8,4.99,168.77,991.0,2013,4,19,20,109,-9.1
-9.1,89.02,4.66,161.27,991.0,2013,4,19,21,109,-9.03
-9.03,89.32,4.87,161.51,991.0,2013,4,19,23,109,-9.07
-9.07,89.58,4.93,137.44,991.12,2013,4,20,0,110,-9.44
-9.44,89.92,2.16,211.79,991.47,2013,4,20,1,110,-8.63
-8.63,90.25,5.19,170.57,991.48,2013,4,20,2,110,-8.47
-8.47,90.4,5.6,164.89,991.0,2013,4,20,3,110,-8.35
-8.35,90.4,5.16,165.9,991.02,2013,4,20,4,110,-8.23
-8.23,89.86,4.79,176.81,991.0,2013,4,20,5,110,-7.91
-7.91,88.98,4.06,184.08,991.35,2013,4,20,7,110,-7.62
-7.62,89.51,3.71,178.1,991.1,2013,4,20,8,110,-7.16
-7.16,90.61,3.76,176.06,991.0,2013,4,20,9,110,-6.95
-6.95,89.38,2.66,179.31,991.0,2013,4,20,10,110,-6.3
-6.3,82.39,8.02,161.03,991.0,2013,4,20,11,110,-6.31
-6.31,83.54,8.85,152.61,990.98,2013,4,20,12,110,-6.22
-6.22,83.3,10.87,159.85,990.12,2013,4,20,13,110,-6.49
-6.49,84.86,13.56,168.38,989.92,2013,4,20,15,110,-6.53
-6.53,81.11,15.2,169.56,989.73,2013,4,20,16,110,-6.28
-6.28,78.61,15.84,168.79,989.8,2013,4,20,17,110,-5.96
-5.96,74.65,16.34,168.57,989.05,2013,4,20,18,110,-5.22
-5.22,69.37,16.85,164.31,989.3,2013,4,20,19,110,-4.79
-4.79,67.5,17.29,161.62,990.0,2013,4,20,20,110,-4.48
-4.48,64.92,15.86,163.79,990.0,2013,4,20,22,110,-4.25
-4.25,60.8,14.69,162.57,990.0,2013,4,20,23,110,-4.42
-4.42,63.21,14.35,160.46,990.2,2013,4,21,0,111,-4.08
-4.08,57.02,14.42,165.86,990.93,2013,4,21,1,111,-4.38
-4.38,62.77,14.82,159.49,991.0,2013,4,21,2,111,-4.5
-4.5,66.94,15.62,158.36,991.63,2013,4,21,3,111,-4.71
-4.71,66.3,12.61,158.0,993.0,2013,4,21,4,111,-4.58
-4.58,62.34,13.54,159.76,993.72,2013,4,21,6,111,-4.72
-4.72,63.72,13.22,161.02,994.72,2013,4,21,7,111,-4.77
-4.77,64.56,12.95,159.54,995.52,2013,4,21,8,111,-4.67
-4.67,62.58,14.51,157.87,996.42,2013,4,21,9,111,-4.56
-4.56,61.76,14.81,159.03,997.2,2013,4,21,10,111,-4.54
-4.54,61.52,14.43,157.74,998.48,2013,4,21,11,111,-4.72
-4.72,62.62,13.46,156.77,999.4,2013,4,21,12,111,-4.84
-4.84,62.86,12.94,156.22,1000.33,2013,4,21,14,111,-5.0
-5.0,63.7,11.37,154.22,1001.52,2013,4,21,15,111,-4.91
-4.91,61.85,10.08,154.16,1002.35,2013,4,21,16,111,-4.99
-4.99,59.72,10.62,150.19,1003.03,2013,4,21,17,111,-5.19
-5.19,59.34,10.5,149.89,1004.0,2013,4,21,18,111,-5.27
-5.27,56.0,9.83,153.12,1004.0,2013,4,21,19,111,-5.63
-5.63,56.49,7.97,156.54,1004.95,2013,4,21,21,111,-5.7
-5.7,54.57,10.12,153.51,1005.05,2013,4,21,22,111,-5.78
-5.78,51.45,10.35,152.75,1005.97,2013,4,21,23,111,-6.18
-6.18,51.01,10.5,156.18,1006.52,2013,4,22,0,112,-6.74
-6.74,50.35,11.2,158.25,1007.0,2013,4,22,1,112,-7.22
-7.22,49.32,10.79,159.19,1007.35,2013,4,22,2,112,-8.06
-8.06,49.9,10.63,164.56,1007.82,2013,4,22,3,112,-8.34
-8.34,47.39,11.03,161.99,1008.0,2013,4,22,5,112,-9.15
-9.15,51.56,10.37,160.5,1008.6,2013,4,22,6,112,-9.7
-9.7,52.29,9.43,161.77,1009.0,2013,4,22,7,112,-9.93
-9.93,50.67,9.54,161.68,1009.0,2013,4,22,8,112,-10.01
-10.01,49.72,10.57,159.41,1009.0,2013,4,22,9,112,-10.19
-10.19,48.79,9.73,160.82,1009.0,2013,4,22,10,112,-10.36
-10.36,48.94,9.1,154.72,1008.93,2013,4,22,11,112,-10.33
-10.33,48.15,7.86,154.04,1008.32,2013,4,22,13,112,-10.02
-10.02,45.05,8.38,161.56,1008.0,2013,4,22,14,112,-10.44
-10.44,44.8,6.29,165.11,1007.87,2013,4,22,15,112,-10.77
-10.77,46.52,5.93,160.92,1008.0,2013,4,22,16,112,-11.14
-11.14,47.69,7.36,158.96,1008.0,2013,4,22,17,112,-11.46
-11.46,47.2,5.97,162.98,1007.88,2013,4,22,18,112,-11.59
-11.59,47.88,6.93,163.77,1007.0,2013,4,22,20,112,-11.42
-11.42,47.18,7.11,164.47,1007.0,2013,4,22,21,112,-11.72
-11.72,48.32,3.48,161.18,1006.87,2013,4,22,22,112,-12.33
-12.33,51.49,2.72,141.35,1006.02,2013,4,22,23,112,-12.64
-12.64,51.17,1.44,175.5,1006.0,2013,4,23,0,113,-11.62
-11.62,46.07,2.08,172.25,1006.0,2013,4,23,1,113,-11.87
-11.87,47.64,3.56,180.64,1005.17,2013,4,23,2,113,-11.49
-11.49,45.05,3.12,200.16,1004.77,2013,4,23,4,113,-11.77
-11.77,47.76,5.85,174.24,1004.0,2013,4,23,5,113,-11.98
-11.98,46.62,5.78,179.62,1003.85,2013,4,23,6,113,-12.41
-12.41,46.79,5.89,180.67,1003.13,2013,4,23,7,113,-12.7
-12.7,46.94,5.89,179.19,1003.0,2013,4,23,8,113,-12.9
-12.9,47.19,5.76,172.13,1003.0,2013,4,23,9,113,-12.96
-12.96,46.15,5.08,170.27,1003.0,2013,4,23,10,113,-13.3
-13.3,47.85,5.24,177.76,1002.97,2013,4,23,12,113,-13.47
-13.47,46.45,5.14,171.16,1002.85,2013,4,23,13,113,-13.7
-13.7,43.47,4.19,172.24,1002.53,2013,4,23,14,113,-14.68
-14.68,47.17,3.84,182.06,1002.2,2013,4,23,15,113,-14.39
-14.39,44.28,5.63,177.86,1002.0,2013,4,23,16,113,-14.37
-14.37,41.77,3.59,175.95,1002.0,2013,4,23,17,113,-14.27
-14.27,40.26,4.41,170.47,1002.0,2013,4,23,19,113,-14.79
-14.79,42.12,3.55,177.29,1002.0,2013,4,23,20,113,-15.16
-15.16,42.66,2.41,170.99,1002.7,2013,4,23,21,113,-15.79
-15.79,44.76,3.03,187.07,1003.0,2013,4,23,22,113,-15.84
-15.84,44.67,5.31,182.27,1003.0,2013,4,23,23,113,-16.15
-16.15,44.63,6.14,180.88,1003.0,2013,4,24,0,114,-16.63
-16.63,46.64,7.75,175.78,1003.0,2013,4,24,1,114,-16.88
-16.88,45.76,7.9,178.64,1003.0,2013,4,24,3,114,-17.72
-17.72,47.46,6.35,178.92,1003.18,2013,4,24,4,114,-17.78
-17.78,44.17,5.25,182.91,1003.5,2013,4,24,5,114,-18.23
-18.23,42.3,5.88,187.77,1004.0,2013,4,24,6,114,-18.95
-18.95,45.76,7.11,185.77,1004.0,2013,4,24,7,114,-19.1
-19.1,47.76,6.25,179.84,1003.93,2013,4,24,8,114,-19.21
-19.21,45.56,4.31,183.96,1004.0,2013,4,24,9,114,-19.61
-19.61,44.3,4.17,189.01,1004.0,2013,4,24,11,114,-20.49
-20.49,45.17,6.12,194.25,1003.3,2013,4,24,12,114,-20.31
-20.31,45.4,6.19,187.66,1003.0,2013,4,24,13,114,-20.71
-20.71,44.64,5.95,191.56,1003.0,2013,4,24,14,114,-21.02
-21.02,44.6,5.5,196.14,1003.0,2013,4,24,15,114,-20.42
-20.42,40.23,5.11,193.41,1003.0,2013,4,24,16,114,-20.57
-20.57,40.44,5.26,193.96,1002.35,2013,4,24,18,114,-20.78
-20.78,41.07,4.97,195.25,1002.0,2013,4,24,19,114,-20.12
-20.12,38.47,4.77,206.17,1002.0,2013,4,24,20,114,-20.07
-20.07,39.5,4.37,208.94,1002.0,2013,4,24,21,114,-19.01
-19.01,38.03,3.9,206.84,1002.0,2013,4,24,22,114,-18.53
-18.53,41.48,4.87,211.08,1002.0,2013,4,24,23,114,-17.14
-17.14,45.93,5.49,204.45,1002.0,2013,4,25,0,115,-16.03
-16.03,50.4,5.3,200.24,1002.0,2013,4,25,2,115,-14.96
-14.96,55.33,4.55,201.95,1002.0,2013,4,25,3,115,-13.69
-13.69,56.1,3.78,195.05,1002.0,2013,4,25,4,115,-12.26
-12.26,54.5,5.57,176.1,1002.0,2013,4,25,5,115,-11.52
-11.52,54.37,5.66,177.22,1002.0,2013,4,25,6,115,-10.92
-10.92,52.93,5.87,168.26,1002.0,2013,4,25,7,115,-11.39
-11.39,58.58,7.07,173.06,1001.37,2013,4,25,8,115,-11.31
-11.31,53.37,8.66,174.53,1001.0,2013,4,25,10,115,-10.7
-10.7,56.53,7.87,168.24,1000.38,2013,4,25,11,115,-10.42
-10.42,69.28,6.69,161.37,1000.8,2013,4,25,12,115,-10.68
-10.68,76.86,3.52,168.09,1001.42,2013,4,25,13,115,-10.64
-10.64,85.67,2.1,202.76,1002.0,2013,4,25,14,115,-10.26
-10.26,86.64,1.73,241.82,1002.0,2013,4,25,15,115,-9.18
-9.18,82.6,2.34,182.54,1002.0,2013,4,25,17,115,-9.03
-9.03,79.65,2.32,171.74,1002.93,2013,4,25,18,115,-9.18
-9.18,87.44,3.35,176.54,1003.0,2013,4,25,19,115,-8.44
-8.44,90.29,4.87,164.47,1003.0,2013,4,25,20,115,-8.14
-8.14,90.34,5.97,158.79,1003.3,2013,4,25,21,115,-7.96
-7.96,90.93,4.8,162.42,1004.0,2013,4,25,22,115,-7.68
-7.68,91.38,4.42,167.45,1004.6,2013,4,25,23,115,-7.49
-7.49,91.45,5.4,154.1,1005.0,2013,4,26,1,116,-7.56
-7.56,91.53,3.51,146.08,1005.17,2013,4,26,2,116,-7.5
-7.5,91.47,4.51,161.82,1006.0,2013,4,26,3,116,-7.53
-7.53,87.36,6.38,177.09,1006.0,2013,4,26,4,116,-7.83
-7.83,75.44,9.13,173.32,1006.0,2013,4,26,5,116,-8.97
-8.97,74.74,10.61,175.07,1006.0,2013,4,26,6,116,-8.99
-8.99,70.01,10.36,175.58,1006.0,2013,4,26,7,116,-9.55
-9.55,69.35,9.19,175.34,1006.0,2013,4,26,9,116,-10.01
-10.01,67.53,9.3,176.14,1006.0,2013,4,26,10,116,-10.24
-10.24,66.17,7.76,179.21,1005.65,2013,4,26,11,116,-10.73
-10.73,65.86,8.76,176.22,1005.27,2013,4,26,12,116,-10.7
-10.7,66.17,9.74,175.76,1005.0,2013,4,26,13,116,-10.66
-10.66,64.31,9.92,176.24,1004.87,2013,4,26,14,116,-10.68
-10.68,61.6,8.31,179.14,1004.35,2013,4,26,16,116,-10.68
-10.68,58.45,7.97,178.0,1004.0,2013,4,26,17,116,-10.7
-10.7,56.09,8.48,175.35,1004.0,2013,4,26,18,116,-11.17
-11.17,57.38,8.61,176.76,1003.85,2013,4,26,19,116,-11.76
-11.76,60.8,10.24,173.46,1003.0,2013,4,26,20,116,-12.16
-12.16,59.78,9.78,174.94,1003.0,2013,4,26,21,116,-12.86
-12.86,62.71,10.18,178.18,1003.0,2013,4,26,22,116,-13.65
-13.65,66.49,10.04,180.6,1003.0,2013,4,27,0,117,-14.12
-14.12,72.09,12.18,175.31,1001.75,2013,4,27,1,117,-14.34
-14.34,72.62,13.8,174.08,1001.0,2013,4,27,2,117,-14.32
-14.32,68.59,12.03,172.6,1000.27,2013,4,27,3,117,-13.81
-13.81,63.08,11.59,173.32,999.85,2013,4,27,4,117,-14.03
-14.03,64.37,12.23,173.36,998.68,2013,4,27,5,117,-14.1
-14.1,63.16,11.49,173.01,998.03,2013,4,27,6,117,-13.66
-13.66,58.17,9.72,171.37,997.42,2013,4,27,8,117,-13.65
-13.65,60.72,10.72,175.09,997.0,2013,4,27,9,117,-13.49
-13.49,56.61,9.32,174.94,996.67,2013,4,27,10,117,-13.47
-13.47,55.29,7.27,167.8,996.0,2013,4,27,11,117,-13.7
-13.7,55.72,6.6,171.31,995.92,2013,4,27,12,117,-14.35
-14.35,57.19,5.91,179.94,995.5,2013,4,27,13,117,-14.47
-14.47,58.95,5.64,181.27,995.0,2013,4,27,15,117,-14.23
-14.23,58.95,5.3,182.66,994.93,2013,4,27,16,117,-14.19
-14.19,60.65,5.7,183.17,994.0,2013,4,27,17,117,-13.06
-13.06,56.86,6.05,178.48,994.0,2013,4,27,18,117,-13.02
-13.02,57.77,5.99,181.1,993.7,2013,4,27,19,117,-12.89
-12.89,57.98,5.71,183.44,993.0,2013,4,27,20,117,-12.33
-12.33,57.32,4.93,179.52,992.55,2013,4,27,21,117,-12.81
-12.81,60.71,4.94,181.91,992.0,2013,4,27,23,117,-12.5
-12.5,59.72,4.75,185.04,992.0,2013,4,28,0,118,-12.54
-12.54,57.49,4.8,186.7,991.45,2013,4,28,1,118,-12.57
-12.57,56.88,4.72,192.19,991.0,2013,4,28,2,118,-12.48
-12.48,57.19,4.29,191.92,990.1,2013,4,28,3,118,-11.99
-11.99,54.01,3.74,179.18,989.88,2013,4,28,4,118,-11.26
-11.26,53.03,7.82,177.78,988.8,2013,4,28,5,118,-11.31
-11.31,54.5,9.15,175.85,987.72,2013,4,28,7,118,-11.69
-11.69,56.95,7.29,180.53,987.0,2013,4,28,8,118,-11.02
-11.02,50.55,6.84,174.8,986.28,2013,4,28,9,118,-10.84
-10.84,49.82,7.22,176.17,986.0,2013,4,28,10,118,-10.75
-10.75,50.2,6.91,175.27,985.87,2013,4,28,11,118,-10.7
-10.7,51.9,6.57,177.29,985.13,2013,4,28,12,118,-10.71
-10.71,54.97,6.03,168.91,985.0,2013,4,28,14,118,-11.16
-11.16,55.56,4.02,164.05,985.0,2013,4,28,15,118,-10.82
-10.82,54.09,4.71,165.53,985.0,2013,4,28,16,118,-9.46
-9.46,52.1,7.56,169.0,985.0,2013,4,28,17,118,-9.05
-9.05,54.98,7.46,165.38,985.0,2013,4,28,18,118,-9.07
-9.07,57.18,6.17,165.46,985.03,2013,4,28,19,118,-8.98
-8.98,58.17,4.68,164.06,986.0,2013,4,28,20,118,-8.31
-8.31,63.01,6.46,162.76,986.0,2013,4,28,22,118,-7.48
-7.48,68.9,7.73,158.64,986.72,2013,4,28,23,118,-7.55
-7.55,82.96,8.84,161.47,987.02,2013,4,29,0,119,-7.34
-7.34,83.62,8.83,160.16,988.0,2013,4,29,1,119,-7.49
-7.49,83.68,7.57,162.21,988.7,2013,4,29,2,119,-7.48
-7.48,80.17,6.69,162.43,989.48,2013,4,29,3,119,-7.13
-7.13,74.04,8.28,161.9,990.12,2013,4,29,4,119,-7.44
-7.44,76.68,8.51,162.53,991.03,2013,4,29,6,119,-7.09
-7.09,76.52,9.29,161.77,992.0,2013,4,29,7,119,-6.54
-6.54,70.69,9.63,159.76,992.87,2013,4,29,8,119,-6.22
-6.22,70.91,9.69,159.4,993.3,2013,4,29,9,119,-5.93
-5.93,65.8,7.56,162.28,994.03,2013,4,29,10,119,-5.79
-5.79,63.44,5.94,160.52,995.0,2013,4,29,11,119,-5.77
-5.77,65.68,5.38,160.6,995.9,2013,4,29,13,119,-5.71
-5.71,66.6,5.86,159.0,996.82,2013,4,29,14,119,-5.6
-5.6,72.52,6.68,156.73,997.68,2013,4,29,15,119,-6.05
-6.05,83.41,6.49,161.76,998.7,2013,4,29,16,119,-6.02
-6.02,85.39,6.22,163.31,999.6,2013,4,29,17,119,-5.7
-5.7,80.66,5.49,159.6,1000.38,2013,4,29,18,119,-5.68
-5.68,79.56,3.79,161.21,1001.0,2013,4,29,19,119,-5.36
-5.36,67.4,3.95,159.74,1001.95,2013,4,29,21,119,-5.22
-5.22,62.16,6.35,162.74,1002.15,2013,4,29,22,119,-5.67
-5.67,58.88,7.33,170.59,1002.93,2013,4,29,23,119,-6.81
-6.81,64.26,8.65,175.96,1003.05,2013,4,30,0,120,-6.93
-6.93,60.29,9.5,175.5,1003.87,2013,4,30,1,120,-7.61
-7.61,60.76,7.95,181.5,1004.02,2013,4,30,2,120,-8.67
-8.67,63.96,6.26,199.98,1004.87,2013,4,30,3,120,-7.71
-7.71,56.49,6.13,191.15,1005.0,2013,4,30,5,120,-8.69
-8.69,61.91,5.83,202.1,1005.0,2013,4,30,6,120,-8.78
-8.78,61.11,5.86,203.17,1005.3,2013,4,30,7,120,-8.62
-8.62,56.73,5.45,189.34,1006.0,2013,4,30,8,120,-8.95
-8.95,54.43,5.05,189.1,1006.0,2013,4,30,9,120,-9.27
-9.27,55.05,4.53,188.34,1006.08,2013,4,30,10,120,-9.14
-9.14,51.72,4.92,190.78,1007.0,2013,4,30,12,120,-9.33
-9.33,52.34,3.74,199.03,1007.0,2013,4,30,13,120,-9.49
-9.49,54.3,2.23,197.98,1007.0,2013,4,30,14,120,-9.38
-9.38,53.01,1.09,221.14,1007.0,2013,4,30,15,120,-9.58
-9.58,55.09,0.85,235.34,1007.0,2013,4,30,16,120,-9.59
-9.59,53.83,2.38,203.94,1007.0,2013,4,30,17,120,-10.25
-10.25,54.29,1.4,229.38,1007.0,2013,4,30,18,120,-10.33
-10.33,53.87,0.53,227.7,1007.0,2013,4,30,20,120,-11.59
-11.59,57.24,0.84,193.72,1007.0,2013,4,30,21,120,-12.63
-12.63,54.96,2.52,222.37,1007.0,2013,4,30,22,120,-12.88
-12.88,53.83,2.44,202.91,1007.0,2013,4,30,23,120,-12.8
-12.8,51.94,3.67,209.04,1007.0,2013,5,1,0,121,-13.33
-13.33,52.46,3.47,196.65,1006.72,2013,5,1,1,121,-12.98
-12.98,49.75,4.12,202.48,1006.45,2013,5,1,2,121,-13.78
-13.78,52.36,3.1,171.34,1006.0,2013,5,1,4,121,-14.27
-14.27,53.1,2.57,192.73,1006.0,2013,5,1,5,121,-14.29
-14.29,51.83,1.84,201.53,1006.0,2013,5,1,6,121,-14.44
-14.44,51.77,1.08,207.97,1006.0,2013,5,1,7,121,-14.16
-14.16,49.84,1.34,217.73,1006.0,2013,5,1,8,121,-13.6
-13.6,48.12,1.05,220.26,1006.0,2013,5,1,9,121,-14.1
-14.1,50.69,0.36,230.32,1006.0,2013,5,1,11,121,-13.12
